19:52:40  $GNGLL,215.034.410,S,432.258.575,W,195240.00,A,A*7A
19:52:40  $GNGGA,195240.00,215.034.410,S,432.258.575,W,1,8,1.26,789.5,M,-6.9,M,,*53
19:52:41  $GNRMC,195241.00,A,215.034.409,S,432.258.586,W,0.031,,100123,,,A*65
19:52:41  $GNVTG,,T,,M,0.031,N,0.058,K,A*32
19:52:41  $GNGSA,A,3,31,1,8,21,3,,,,,,,,2.46,1.26,2.11*10
19:52:41  $GNGSA,A,3,87,88,81,,,,,,,,,,2.46,1.26,2.11*1D
19:52:41  $GPGSV,2,1,5,1,46,216,25,3,23,228,28,8,25,324,29,21,74,237,21*7A
19:52:41  $GPGSV,2,2,5,31,51,96,28*4F
19:52:41  $GLGSV,2,1,7,75,18,110,19,76,21,52,25,77,3,10,,81,46,227,24*68
19:52:41  $GLGSV,2,2,7,82,2,205,,87,18,10,30,88,61,334,35*5C
19:52:41  $GNGLL,215.034.409,S,432.258.586,W,195241.00,A,A*7F
19:52:41  $GNGGA,195241.00,215.034.409,S,432.258.586,W,4,8,1.26,789.9,M,-6.9,M,,*5A
19:52:42  $GNRMC,195242.00,A,215.034.411,S,432.258.596,W,0.192,,100123,,,A*66
